Date,Open,High,Low,Close,Volume,Change %
09/19/2007,126.82,133.7,125.32,132.14,9.97M,7.57%
09/18/2007,121.73,123.21,120.09,122.84,2.32M,0.41%
09/17/2007,121.55,124.61,121.24,122.34,2.40M,-0.54%
09/14/2007,120.93,124.71,120.73,123,4.47M,1.59%
09/13/2007,117.94,121.43,117.94,121.08,5.63M,2.65%
09-12-2007,118.94,119.92,117.74,117.95,1.25M,-0.48%
09-11-2007,119.34,120.23,117.95,118.52,1.81M,-0.69%
09-10-2007,116.84,120.33,116.74,119.34,2.28M,-0.04%
09-07-2007,115.97,120.33,113.8,119.39,2.61M,1.01%
09-06-2007,115.74,118.5,115.64,118.2,1.50M,1.04%
09-05-2007,116.3,118.17,115.54,116.98,2.02M,-0.34%
09-04-2007,117.74,119.23,116.29,117.38,2.32M,0.00%
09-03-2007,121.56,121.56,116.78,117.38,3.93M,0.40%
08/31/2007,117.04,119.23,115.54,116.91,6.54M,-0.76%
08/30/2007,114.9,119.43,114.9,117.8,9.01M,1.55%
08/29/2007,111.85,117.74,111.8,116,6.88M,1.05%
08/28/2007,112.19,115.58,111.63,114.8,5.14M,2.77%
08/27/2007,109.91,112.44,109.91,111.71,5.50M,1.99%
08/24/2007,109.63,111.95,107.77,109.53,8.40M,-0.22%
08/23/2007,112,114.25,107.26,109.77,8.75M,-1.54%
08/22/2007,110.15,111.94,109.56,111.49,5.45M,1.22%
08/21/2007,112.55,112.55,109.66,110.15,2.24M,-0.62%
08/20/2007,109.87,113.65,109.87,110.84,8.11M,4.01%
08/17/2007,108.73,109.54,104.89,106.57,8.91M,-2.37%
08/16/2007,109.89,111.13,107.88,109.16,6.63M,-4.67%
08/14/2007,113.26,114.94,112.38,114.51,1.87M,1.06%
08/13/2007,113.75,114.64,111.97,113.31,3.50M,0.45%
08-10-2007,109.88,113.25,108.86,112.8,5.59M,-2.18%
08-09-2007,118.52,118.99,113.65,115.31,4.98M,-1.37%
08-08-2007,114.25,118.98,114.25,116.91,4.87M,2.65%
08-07-2007,115.54,116.64,112.85,113.89,3.93M,0.79%
08-06-2007,113.24,113.75,110.45,113,6.85M,-1.94%
08-03-2007,116.44,116.64,113.55,115.24,2.83M,0.23%
08-02-2007,114.71,115.93,113.77,114.98,5.74M,-0.78%
08-01-2007,118.63,118.74,111.86,115.88,9.80M,-3.26%
07/31/2007,117.74,120.72,114.84,119.79,6.18M,2.71%
07/30/2007,115.73,119.53,114.94,116.63,4.75M,-0.04%
07/27/2007,118.74,118.74,114.75,116.68,6.53M,-3.93%
07/26/2007,123.48,123.48,118.84,121.45,5.61M,-1.76%
07/25/2007,124.22,124.22,120.83,123.63,2.73M,-0.79%
07/24/2007,122.62,125.22,120.85,124.61,4.57M,1.51%
07/23/2007,119.57,123.22,118.79,122.76,3.45M,2.45%
07/20/2007,121.83,122.33,119.36,119.82,3.72M,-0.70%
07/19/2007,118.85,121.67,117.34,120.66,9.63M,0.77%
07/18/2007,118.74,121.7,117.34,119.74,5.89M,0.07%
07/17/2007,121.73,122.5,118.66,119.66,3.26M,-1.51%
07/16/2007,122.73,122.73,119.73,121.49,3.31M,-0.72%
07/13/2007,120.33,123.72,120.01,122.37,8.61M,2.08%
07-12-2007,115.44,120.23,114.79,119.88,5.39M,4.59%
07-11-2007,114.94,116.14,113.65,114.62,4.47M,-0.04%
07-10-2007,119.67,119.67,114.16,114.67,9.24M,-1.57%
07-09-2007,116.24,117.64,116.04,116.5,4.38M,0.80%
07-06-2007,113.56,116.34,112.28,115.57,5.13M,2.58%
07-05-2007,115.22,115.68,111.96,112.66,5.17M,-1.88%
07-04-2007,115.14,115.23,112.85,114.82,2.93M,0.03%
07-03-2007,115.4,117.04,113.75,114.79,4.13M,0.25%
07-02-2007,116.24,116.24,112.85,114.5,5.02M,0.07%
06/29/2007,109.76,114.84,109.06,114.42,9.39M,4.50%
06/28/2007,109.16,110.01,107.26,109.49,7.33M,0.64%
06/27/2007,110.13,110.13,108.06,108.79,4.79M,-0.77%
06/26/2007,108.76,110.75,108.76,109.63,7.44M,-0.10%
06/25/2007,110.73,110.73,108.96,109.74,3.67M,-0.29%
06/22/2007,109.46,111.52,109.46,110.06,6.45M,0.11%
06/21/2007,109.76,111.15,109.36,109.94,12.74M,0.16%
06/20/2007,109.26,111.31,108.48,109.76,6.68M,0.01%
06/19/2007,107.76,110.72,107.76,109.75,6.34M,1.06%
06/18/2007,109.89,112.25,108.09,108.6,1.92M,-1.98%
06/15/2007,109.76,111.55,109.26,110.79,3.81M,1.27%
06/14/2007,109.66,111.75,108.76,109.4,3.44M,1.25%
06/13/2007,108.57,108.76,107.25,108.05,3.65M,-0.48%
06-12-2007,110.45,111.15,106.86,108.57,1.99M,-0.84%
06-11-2007,110.3,112.55,108.76,109.49,4.59M,0.59%
06-08-2007,108.76,109.76,107.37,108.85,4.91M,-1.32%
06-07-2007,111.69,112.74,109.86,110.31,3.12M,-1.92%
06-06-2007,115.74,115.94,111.55,112.47,4.54M,-2.79%
06-05-2007,115.74,116.24,114.76,115.7,3.12M,-0.75%
06-04-2007,116.34,118.16,114.55,116.58,4.87M,1.29%
06-01-2007,114.45,116.24,113.85,115.09,7.43M,0.51%
05/31/2007,110.88,115.73,110.88,114.51,9.20M,3.95%
05/30/2007,114.25,114.25,109.36,110.16,6.55M,-3.53%
05/29/2007,112.45,114.84,111.86,114.19,4.37M,1.54%
05/28/2007,109.65,113.25,109.65,112.46,7.18M,5.42%
05/25/2007,105.96,108.26,105.87,106.68,6.70M,-2.01%
05/24/2007,110.31,111.85,107.76,108.87,3.51M,-2.11%
05/23/2007,107.32,112.25,107.32,111.22,5.41M,-0.04%
05/22/2007,112.01,113.04,110.38,111.26,7.55M,0.75%
05/21/2007,107.76,111.95,107.26,110.43,11.21M,3.41%
05/18/2007,103.77,108.96,103.07,106.79,20.58M,2.71%
05/17/2007,104.17,105.75,102.98,103.97,11.52M,0.63%
05/16/2007,101.77,104.25,100.51,103.32,23.84M,2.42%
05/15/2007,99.56,101.24,99.28,100.88,5.49M,1.52%
05/14/2007,100.28,101.77,98.9,99.37,7.88M,0.33%
05-11-2007,98.44,100.78,95.54,99.04,7.15M,-1.90%
05-10-2007,99.8,102.27,99.8,100.96,6.47M,1.72%
05-09-2007,98.83,99.58,97.78,99.25,2.09M,0.34%
05-08-2007,99.77,99.77,98.5,98.91,4.77M,-0.87%
05-07-2007,100.89,101.76,99.58,99.78,4.15M,-0.77%
05-04-2007,100.28,101.77,99.88,100.55,4.19M,0.31%
05-03-2007,102.27,103.77,99.78,100.24,10.28M,-1.91%
04/30/2007,100.38,102.77,96.81,102.19,5.11M,0.95%
04/27/2007,98.31,103.77,98.31,101.23,3.56M,-1.93%
04/26/2007,103.71,104.27,100.4,103.22,12.64M,0.34%
04/25/2007,101.27,103.77,101.27,102.87,16.20M,1.70%
04/24/2007,98.46,102.23,97.41,101.15,17.19M,2.73%
04/23/2007,99.68,100.61,98.18,98.46,3.40M,-0.79%
04/20/2007,98.33,100.68,96.78,99.24,3.58M,1.23%
04/19/2007,96.44,98.98,95.8,98.03,3.24M,0.21%
04/18/2007,98.28,98.98,97.19,97.82,3.19M,0.24%
04/17/2007,97.88,99.18,96.95,97.59,7.40M,0.32%
04/16/2007,98.78,99.68,96.41,97.28,3.12M,-0.63%
04/13/2007,95.79,98.48,94.99,97.9,4.20M,2.38%
04-12-2007,96.78,96.78,94.99,95.62,3.57M,-2.15%
04-11-2007,98.78,99.48,97.28,97.72,4.43M,-1.26%
04-10-2007,97.28,99.28,95.19,98.97,3.73M,2.14%
04-09-2007,94.76,97.28,94.05,96.9,2.14M,3.03%
04-05-2007,92.3,94.59,91.6,94.05,2.89M,1.90%
04-04-2007,92.29,93.49,91.8,92.3,3.75M,1.18%
04-03-2007,89.91,92.17,89.91,91.22,6.51M,1.43%
04-02-2007,90.81,92,89.29,89.93,6.62M,-5.54%
03/30/2007,94.39,96.77,93.59,95.2,10.81M,2.18%
03/29/2007,94.99,95.28,92.59,93.17,25.63M,-2.57%
03/28/2007,97.08,97.08,94.99,95.63,4.31M,-1.51%
03/26/2007,101.57,101.57,96.51,97.1,7.53M,-3.76%
03/23/2007,102.77,102.77,99.38,100.89,5.78M,-1.44%
03/22/2007,98.68,102.97,97.38,102.36,4.80M,6.24%
03/21/2007,95.59,96.77,94.79,96.35,3.44M,1.09%
03/20/2007,93.29,95.69,93.14,95.31,9.07M,3.31%
03/19/2007,90.8,93.09,90.3,92.26,2.65M,2.34%
03/16/2007,93.29,93.29,88.35,90.15,4.80M,-1.63%
03/15/2007,96.29,97.78,91.3,91.64,5.05M,-1.56%
03/14/2007,92.41,93.69,91.3,93.09,5.19M,-2.83%
03/13/2007,95.79,96.78,93.82,95.8,3.45M,1.07%
03-12-2007,97.47,98.17,94.31,94.79,4.82M,-2.75%
03-09-2007,98.08,98.68,95.41,97.47,4.40M,0.28%
03-08-2007,91.7,98.78,91.35,97.2,5.13M,6.40%
03-07-2007,95.39,95.78,90.4,91.35,4.91M,-1.34%
03-06-2007,92.69,94.09,90.83,92.59,6.72M,-0.01%
03-05-2007,91.96,93.69,88.16,92.6,4.72M,-1.02%
03-02-2007,97.78,97.78,92.2,93.55,6.51M,-4.36%
03-01-2007,95.79,98.68,93.89,97.81,6.06M,4.85%
02/28/2007,90.4,94.59,89.8,93.29,9.17M,-4.19%
02/27/2007,95.29,97.88,91.8,97.37,6.36M,2.54%
02/26/2007,97.55,98.48,93.79,94.96,3.75M,-0.68%
02/23/2007,97.73,99.66,92.29,95.61,5.09M,-2.94%
02/22/2007,101.57,102.17,97.58,98.51,10.74M,-2.82%
02/21/2007,102.77,102.97,100.78,101.37,11.27M,-1.52%
02/20/2007,103.69,103.76,102.38,102.93,2.32M,-0.16%
02/19/2007,104.67,104.94,102.43,103.1,5.91M,-0.82%
02/15/2007,102.27,106.25,101.78,103.95,7.80M,2.41%
02/14/2007,104.59,104.59,100.3,101.5,13.36M,-4.81%
02/13/2007,108.76,108.76,104.9,106.63,11.35M,-2.50%
02-12-2007,109.31,111.75,108.29,109.36,4.46M,-1.59%
02-09-2007,108.58,111.75,108.56,111.13,4.51M,0.36%
02-08-2007,110.74,111.75,109.16,110.73,3.34M,0.71%
02-07-2007,108.26,111.21,107.6,109.95,5.45M,1.16%
02-06-2007,110.82,110.82,107.87,108.69,3.18M,-1.27%
02-05-2007,108.38,111.13,108.29,110.09,2.18M,-0.24%
02-02-2007,110.7,112.25,109.39,110.36,9.05M,0.19%
02-01-2007,107.77,110.85,106.42,110.15,4.33M,2.35%
01/31/2007,106.36,108.36,104.37,107.62,8.24M,1.53%
01/29/2007,106.76,115.74,104.8,106,5.24M,-0.35%
01/25/2007,105.87,107.26,105.07,106.37,5.09M,0.72%
01/24/2007,103.77,106.25,103.77,105.61,3.16M,2.47%
01/23/2007,105.27,105.27,102.62,103.06,5.34M,-2.22%
01/22/2007,106.76,107.06,104.32,105.4,3.44M,-1.13%
01/19/2007,104.97,107.54,104.97,106.6,4.50M,0.69%
01/18/2007,106.26,107.16,104.9,105.87,6.60M,-0.01%
01/17/2007,109.66,109.76,104.67,105.88,8.69M,-3.19%
01/16/2007,110.15,110.22,107.78,109.37,6.42M,0.19%
01/15/2007,107.76,110.06,107.26,109.16,4.85M,3.06%
01-12-2007,101.6,106.74,101.37,105.92,6.83M,6.57%
01-11-2007,100.63,101.55,97.89,99.39,10.06M,-0.25%
01-10-2007,101.62,101.62,99.28,99.64,3.57M,-1.50%
01-09-2007,102.97,103.27,100.19,101.16,5.23M,-1.09%
01-08-2007,105.17,105.17,101.43,102.27,3.11M,-3.02%
01-05-2007,105.24,107.15,103.19,105.46,5.95M,0.66%
01-04-2007,105.37,106.26,103.27,104.77,3.43M,-1.43%
01-03-2007,106.56,106.76,105.07,106.29,1.52M,-0.44%
01-02-2007,107.74,107.74,106.27,106.76,2.02M,0.19%
12/29/2006,108.36,109.63,106.06,106.56,3.11M,-1.12%
12/28/2006,106.26,108.56,105.48,107.77,4.52M,1.93%
12/27/2006,103.27,106.08,103.27,105.73,2.26M,2.79%
12/26/2006,101.26,103.25,100.18,102.86,1.90M,2.49%
12/22/2006,101.67,101.67,99.88,100.36,3.69M,-0.35%
12/21/2006,101.76,102.64,99.78,100.71,4.22M,-1.11%
12/20/2006,103.74,104.57,100.28,101.84,6.99M,-1.74%
12/19/2006,107.06,107.06,102.51,103.64,5.18M,-2.62%
12/18/2006,105.75,107.33,102.97,106.43,3.28M,0.97%
12/15/2006,105.86,107.25,104.77,105.41,3.08M,1.03%
12/14/2006,104.77,105.56,102.8,104.34,4.60M,0.64%
12/13/2006,103.26,106.76,100.81,103.68,4.35M,1.06%
12-12-2006,102.27,106.46,99.88,102.59,6.32M,-0.44%
12-11-2006,108.71,108.71,98.9,103.04,6.67M,-4.89%
12-08-2006,110.1,110.35,108.16,108.34,1.85M,-1.84%
12-07-2006,109.53,111.24,108.56,110.37,3.06M,1.74%
12-06-2006,110.22,110.55,107.96,108.48,2.53M,0.14%
12-05-2006,110.35,111.75,107.77,108.33,2.73M,-1.33%
12-04-2006,112.05,113.15,109.57,109.79,3.20M,-2.08%
12-01-2006,112.25,113.23,111.28,112.12,4.57M,0.17%
11/30/2006,109.17,112.39,109.17,111.93,9.18M,3.17%
11/29/2006,107.86,110.22,107.76,108.49,3.87M,0.01%
11/28/2006,110.25,110.65,107.93,108.48,2.32M,-2.14%
11/27/2006,108.38,111.61,105.79,110.85,1.16M,0.45%
11/24/2006,111.25,112.44,109.56,110.35,4.45M,-0.64%
11/23/2006,109.56,112.01,107.76,111.06,3.51M,3.30%
11/22/2006,110.15,110.21,106.27,107.51,8.77M,-1.37%
11/21/2006,108.63,111.05,106.76,109,6.23M,0.54%
11/20/2006,111.35,111.73,106.56,108.41,7.37M,-3.55%
11/17/2006,114.45,114.61,111.56,112.4,8.68M,-1.56%
11/16/2006,108.66,114.74,107.75,114.18,17.90M,6.30%
11/15/2006,106.76,107.76,106.36,107.41,8.37M,1.02%
11/14/2006,105.73,107.24,103.79,106.33,5.68M,0.93%
11/13/2006,104.75,106.26,104.32,105.35,4.03M,1.08%
11-10-2006,102.51,104.77,101.77,104.22,6.31M,2.63%
11-09-2006,100.38,102.05,100.28,101.55,3.35M,1.51%
11-08-2006,99.72,100.96,98.3,100.04,4.72M,0.79%
11-07-2006,100.28,101.74,98.98,99.26,2.77M,-0.41%
11-06-2006,100.78,100.85,99.31,99.67,1.11M,-0.26%
11-03-2006,100.45,100.98,99.38,99.93,2.16M,-0.89%
11-02-2006,99.38,101.56,98.38,100.83,2.82M,1.16%
11-01-2006,101.21,101.57,99.2,99.67,2.05M,-0.57%
10/31/2006,103.56,103.56,99.88,100.24,4.34M,-2.40%
10/30/2006,98.81,103.47,97.71,102.71,4.94M,3.01%
10/27/2006,100.28,101.08,99,99.71,4.53M,-0.05%
10/26/2006,96.29,100.28,96.29,99.76,11.06M,3.13%
10/23/2006,95.81,97.06,95.31,96.73,1.74M,0.89%
10/21/2006,97.28,97.28,95.39,95.88,312.95K,0.08%
10/20/2006,97.38,97.66,95.11,95.8,4.98M,-0.35%
10/19/2006,98.18,99.58,95.29,96.14,5.74M,-1.67%
10/18/2006,102.67,102.67,97.34,97.77,13.81M,-2.77%
10/17/2006,104.67,105.96,99.34,100.56,15.30M,-3.91%
10/16/2006,99.68,106.26,98.98,104.65,9.86M,6.18%
10/13/2006,97.55,99.77,97.48,98.56,3.45M,2.99%
10-12-2006,96.51,96.51,94.59,95.7,4.76M,-0.70%
10-11-2006,94.26,96.98,94,96.37,3.43M,2.97%
10-10-2006,92.79,94.29,92.79,93.59,1.45M,0.87%
10-09-2006,92.29,93.29,92.29,92.78,1.54M,-0.42%
10-06-2006,93.69,94.29,92.91,93.17,2.20M,0.30%
10-05-2006,89.83,93.39,89.6,92.89,4.28M,4.58%
10-04-2006,91.5,91.79,88.43,88.82,4.29M,-3.21%
10-03-2006,92.79,92.79,91.45,91.77,2.22M,-0.61%
09/29/2006,93.29,93.89,91.3,92.33,2.65M,-0.40%
09/28/2006,90.19,95.26,89.9,92.7,8.70M,3.31%
09/27/2006,89.3,90.3,89.01,89.73,4.40M,1.20%
09/26/2006,87.8,89.1,86.93,88.67,3.55M,1.19%
09/25/2006,85.81,88.39,85.43,87.63,2.69M,0.27%
09/22/2006,87.81,89.2,86.11,87.39,2.50M,-0.86%
09/21/2006,88.2,88.27,87.11,88.15,2.28M,0.88%
09/20/2006,87.31,87.87,85.12,87.38,2.45M,-0.60%
09/19/2006,87.8,88.5,87.33,87.91,2.83M,-0.23%
09/18/2006,86.95,88.5,86.93,88.11,1.54M,0.58%
09/15/2006,87.11,88.5,86.63,87.6,3.23M,1.44%
09/14/2006,87.31,87.6,85.92,86.36,2.08M,-0.95%
09/13/2006,84.91,88.7,84.53,87.19,5.21M,3.96%
09-12-2006,83.29,84.8,81.33,83.87,6.53M,2.16%
09-11-2006,85.21,85.31,81.42,82.1,8.06M,-3.10%
09-08-2006,85.01,85.06,83.97,84.73,3.55M,0.05%
09-07-2006,85.47,85.61,84.03,84.69,5.77M,-1.76%
09-06-2006,87.8,88.19,85.84,86.21,2.92M,-1.23%
09-05-2006,86.81,87.9,86.81,87.28,1.16M,-0.63%
09-04-2006,87.56,88.48,87.43,87.83,1.35M,0.46%
09-01-2006,85.06,87.8,85.01,87.43,3.73M,2.83%
08/31/2006,84.01,85.71,83.62,85.02,5.19M,1.44%
08/30/2006,83.81,85.46,83.43,83.81,1.98M,-0.65%
08/29/2006,84.6,85.81,83.92,84.36,2.19M,0.00%
08/28/2006,84.8,84.81,83.81,84.36,1.69M,-0.53%
08/25/2006,85.36,85.36,83.96,84.81,2.70M,-0.40%
08/24/2006,84.31,85.58,83.31,85.15,2.23M,0.05%
08/23/2006,85.81,86.81,84.23,85.11,1.90M,-0.67%
08/22/2006,84.11,86.81,82.83,85.68,4.02M,2.52%
08/21/2006,81.74,83.91,81.74,83.57,1.84M,-0.42%
08/18/2006,84.01,84.68,82.93,83.92,2.05M,-0.90%
08/17/2006,84.8,85.31,83.31,84.68,4.93M,0.30%
08/16/2006,82.62,86.75,81.63,84.43,6.54M,4.79%
08/14/2006,80.63,81.22,79.96,80.57,877.53K,-0.38%
08-11-2006,80.85,81.42,80.14,80.88,1.35M,0.63%
08-10-2006,81.59,81.59,79.63,80.37,2.05M,-0.42%
08-09-2006,81.72,81.72,80.13,80.71,3.26M,-0.57%
08-08-2006,80.72,81.41,80.22,81.17,1.72M,1.25%
08-07-2006,78.95,80.32,78.95,80.17,7.22M,0.39%
08-04-2006,79.62,80.11,78.53,79.86,2.35M,0.31%
08-03-2006,77.84,80.32,77.84,79.61,3.66M,2.33%
08-02-2006,77.53,78.53,76.24,77.8,6.35M,-0.18%
08-01-2006,79.42,79.42,77.34,77.94,2.36M,-1.74%
07/31/2006,79.32,80.32,78.91,79.32,3.57M,-0.06%
07/28/2006,77.73,79.95,77.33,79.37,6.50M,0.93%
07/27/2006,78.33,79.32,76.85,78.64,8.98M,0.90%
07/26/2006,75.34,78.23,74.94,77.94,3.54M,1.98%
07/25/2006,73.84,76.82,73.84,76.43,4.83M,5.00%
07/24/2006,70.34,73.57,69.08,72.79,2.83M,2.77%
07/21/2006,71.34,72.54,70.34,70.83,3.04M,-2.28%
07/20/2006,70.94,73.84,70.94,72.48,4.46M,4.18%
07/19/2006,71.04,71.74,69.06,69.57,2.60M,-1.83%
07/18/2006,70.34,71.24,69.94,70.87,4.08M,0.40%
07/17/2006,72.84,72.84,70.07,70.59,5.39M,-3.00%
07/14/2006,74.43,74.43,71.4,72.77,4.72M,-2.28%
07/13/2006,75.43,76.33,74.1,74.47,2.09M,-1.95%
07-12-2006,67.85,77.03,67.85,75.95,3.08M,-0.05%
07-11-2006,77.33,77.33,75.34,75.99,1.14M,-2.19%
07-10-2006,76.94,77.83,76.13,77.69,1.40M,-0.09%
07-07-2006,80.02,80.82,74.93,77.76,1.90M,-2.58%
07-06-2006,79.87,80.32,78.53,79.82,3.85M,-0.92%
07-05-2006,77.83,81.42,77.63,80.56,6.41M,2.56%
07-04-2006,77.83,78.82,77.83,78.55,2.09M,1.12%
07-03-2006,79.82,79.82,76.93,77.68,5.02M,-2.19%
06/30/2006,75.34,81.3,75.34,79.42,6.02M,6.22%
06/29/2006,73.84,75.93,72.95,74.77,10.77M,3.13%
06/28/2006,77.33,77.33,72.04,72.5,5.28M,-1.95%
06/27/2006,74.83,75.82,72.94,73.94,3.76M,-2.70%
06/26/2006,72.36,77.03,72.36,75.99,7.67M,2.72%
06/25/2006,76.03,76.03,73.29,73.98,93.25K,-1.06%
06/23/2006,70.32,74.88,70.1,74.77,2.76M,2.52%
06/22/2006,74.31,75.83,72.34,72.93,1.94M,3.08%
06/21/2006,71.34,71.55,70.04,70.75,2.23M,0.01%
06/20/2006,71.84,72.54,69.87,70.74,2.68M,-3.72%
06/19/2006,70.29,73.85,70.29,73.47,1.88M,0.25%
06/16/2006,70.84,76.48,70.84,73.29,12.29M,5.27%
06/15/2006,64.26,72.32,64.26,69.62,7.77M,9.21%
06/14/2006,64.66,67.13,61.38,63.75,9.78M,-1.95%
06/13/2006,66.95,67.63,63.86,65.02,3.90M,-5.86%
06-12-2006,71.63,72.62,66.37,69.07,3.57M,-2.87%
06-09-2006,68.55,71.84,65.98,71.11,3.72M,2.89%
06-08-2006,70.94,72.34,63.86,69.11,7.25M,-3.89%
06-07-2006,72.01,72.81,70.84,71.91,2.32M,-0.26%
06-06-2006,73.34,73.34,71.37,72.1,1.89M,-2.28%
06-05-2006,76.13,77.23,72.85,73.78,3.36M,-3.35%
06-02-2006,73.84,77.33,73.24,76.34,4.41M,3.58%
06-01-2006,75.83,77.08,73.14,73.7,5.29M,-0.87%
05/31/2006,73.06,77.33,71.37,74.35,6.23M,-0.65%
05/30/2006,76.65,76.65,72.45,74.84,2.79M,-1.86%
05/29/2006,77.83,78.62,75.64,76.26,2.42M,-1.24%
05/26/2006,75.83,78.72,74.83,77.22,3.02M,2.08%
05/25/2006,74.94,78.82,72.66,75.65,8.73M,-1.36%
05/24/2006,78.92,79.72,74.53,76.69,12.13M,-1.62%
05/23/2006,79.32,79.82,74.13,77.95,5.33M,-0.73%
05/22/2006,80.82,83.21,70.84,78.52,3.83M,-2.81%
05/19/2006,83.21,83.31,76.35,80.79,4.60M,-1.21%
05/18/2006,83.51,84.21,80.22,81.78,5.34M,-2.92%
05/17/2006,86.31,86.31,82.52,84.24,3.49M,-0.40%
05/16/2006,83.81,84.81,81.92,84.58,3.81M,0.49%
05/15/2006,86.51,87.31,82.92,84.17,3.82M,-3.63%
05-12-2006,85.81,87.69,84.94,87.34,2.17M,0.55%
05-11-2006,86.71,87.68,83.31,86.86,3.36M,-0.06%
05-10-2006,85.31,87.78,85.16,86.91,9.30M,2.15%
05-09-2006,87.91,89.19,84.61,85.08,7.35M,-2.68%
05-08-2006,88.6,89.3,86.31,87.42,16.09M,-0.29%
05-05-2006,87.8,88.9,85.92,87.67,4.68M,-0.58%
05-04-2006,84.81,89.29,84.42,88.18,4.76M,2.38%
05-03-2006,85.11,87.21,84.82,86.13,4.01M,1.40%
05-02-2006,83.71,86.91,82.92,84.94,8.52M,3.08%
04/29/2006,84.11,84.11,81.34,82.4,663.04K,1.04%
04/28/2006,79.72,81.92,73.93,81.55,9.65M,-0.84%
04/27/2006,83.51,85.21,80.45,82.24,9.43M,-1.53%
04/26/2006,82.32,85.01,81.96,83.52,9.15M,1.51%
04/25/2006,82.13,83.31,81.82,82.28,8.89M,0.27%
04/24/2006,84.06,84.58,80.72,82.06,5.93M,-3.09%
04/21/2006,83.56,86.31,83.56,84.68,14.00M,-0.15%
04/20/2006,84.76,85.31,82.84,84.81,3.81M,0.18%
04/19/2006,83.83,85.58,83.81,84.66,4.91M,1.68%
04/18/2006,82.22,84.01,82.22,83.26,3.05M,2.44%
04/17/2006,80.34,82.02,79.35,81.28,3.87M,1.32%
04/13/2006,80.72,81.52,78.85,80.22,3.95M,-0.62%
04-12-2006,82.22,82.32,80.05,80.72,2.90M,-1.98%
04-10-2006,81.72,83.8,80.82,82.35,2.12M,0.93%
04-07-2006,83.55,85.21,79.92,81.59,3.66M,-2.76%
04-05-2006,83.71,84.41,83.02,83.91,3.89M,0.97%
04-04-2006,77.63,83.71,77.63,83.1,6.94M,7.63%
04-03-2006,77.25,77.92,76.03,77.21,3.18M,-0.05%
03/31/2006,77.33,78.33,75.83,77.25,4.94M,-0.68%
03/30/2006,74.04,81.02,74.04,77.78,6.27M,4.46%
03/29/2006,74.04,74.83,73.49,74.46,3.30M,0.47%
03/28/2006,72.95,74.53,71.94,74.11,3.09M,0.61%
03/27/2006,76.71,76.71,73.34,73.66,18.30M,0.46%
03/24/2006,74.82,74.82,72.84,73.32,3.38M,-0.96%
03/23/2006,74.75,75.73,73.67,74.03,2.84M,-2.04%
03/22/2006,75.02,76.33,74.84,75.57,4.31M,0.35%
03/21/2006,77.13,77.13,74.93,75.31,3.33M,-1.40%
03/20/2006,76.33,77.33,75.73,76.38,5.28M,0.16%
03/17/2006,77.03,77.03,75.16,76.26,2.40M,-0.43%
03/16/2006,75.34,77.03,75.34,76.59,6.06M,0.74%
03/14/2006,77.43,77.43,74.87,76.03,3.67M,-0.94%
03/13/2006,75.33,77.33,72.94,76.75,5.49M,2.70%
03-10-2006,75.03,76.27,74.35,74.73,7.93M,-0.16%
03-09-2006,74.36,75.78,73.74,74.85,7.27M,-1.31%
03-08-2006,75.33,76.8,73.84,75.84,8.10M,0.30%
03-07-2006,74.76,76.23,74.76,75.61,5.51M,-0.30%
03-06-2006,75.83,76.23,75.43,75.84,3.17M,0.05%
03-03-2006,75.83,76.06,74.54,75.8,4.91M,0.19%
03-02-2006,74.82,75.83,73.34,75.66,5.04M,1.53%
03-01-2006,73.34,74.83,72.34,74.52,4.84M,1.32%
02/28/2006,73.27,74.23,72.21,73.55,4.93M,1.24%
02/27/2006,71.85,73.01,71.45,72.65,3.15M,2.34%
02/24/2006,72.06,72.06,70.44,70.99,9.64M,-1.44%
02/23/2006,72.04,72.72,71.04,72.03,11.05M,-0.65%
02/22/2006,72.32,72.81,71.99,72.5,3.19M,0.25%
02/21/2006,72.84,72.84,72.09,72.32,3.76M,0.36%
02/20/2006,73.84,74.32,71.84,72.06,5.09M,-2.71%
02/17/2006,76.58,76.58,73.49,74.07,4.79M,-2.32%
02/16/2006,74.21,76.72,73.47,75.83,4.74M,2.18%
02/15/2006,74.73,75.33,73.54,74.21,4.06M,-0.55%
02/14/2006,74.93,75.83,73.76,74.62,5.99M,0.19%
02/13/2006,74.93,76.03,74.14,74.48,2.91M,-2.05%
02-10-2006,76.72,77.03,75.05,76.04,6.06M,-0.05%
02-08-2006,77.03,77.03,74.83,76.08,3.35M,-1.07%
02-07-2006,73.44,77.33,73.36,76.9,8.74M,3.49%
02-06-2006,73.02,74.83,72.44,74.31,5.75M,1.77%
02-03-2006,73.24,73.8,72.29,73.02,2.77M,-1.04%
02-02-2006,73.72,75.03,73.44,73.79,4.78M,0.09%
02-01-2006,76.33,77.23,73.34,73.72,6.37M,-3.10%
01/31/2006,73.46,76.47,72.84,76.08,6.15M,2.55%
01/30/2006,73.55,74.73,73.25,74.19,3.31M,0.87%
01/27/2006,74.31,74.83,72.94,73.55,6.65M,2.54%
01/25/2006,71.47,72.74,71.16,71.73,8.78M,0.42%
01/24/2006,72.04,72.74,71.2,71.43,6.35M,-0.50%
01/23/2006,72.39,72.82,69.94,71.79,4.18M,-0.77%
01/20/2006,72.89,74.23,72.05,72.35,4.85M,-0.45%
01/19/2006,74.3,74.3,71.87,72.68,6.43M,-2.18%
